Id,Probability
39239, 0.915397
39240, 0.919825
39241, 0.627572
39242, 0.841842
39243, 0.898110
39244, 0.894275
39245, 0.931369
39246, 0.721866
39247, 0.918906
39248, 0.903734
39249, 0.919626
39250, 0.872257
39251, 0.892221
39252, 0.728433
39253, 0.666369
39254, 0.918036
39255, 0.919757
39256, 0.896676
39257, 0.931273
39258, 0.929214
39259, 0.923319
39260, 0.933947
39261, 0.925044
39262, 0.909918
39263, 0.858839
39264, 0.922949
39265, 0.904999
39266, 0.921434
39267, 0.555700
39268, 0.931845
39269, 0.924254
39270, 0.887513
39271, 0.916269
39272, 0.932932
39273, 0.923419
39274, 0.926196
39275, 0.914816
39276, 0.916966
39277, 0.932827
39278, 0.873123
39279, 0.908075
39280, 0.874940
39281, 0.896613
39282, 0.930189
39283, 0.860198
39284, 0.931038
39285, 0.897775
39286, 0.927162
39287, 0.930925
39288, 0.930819
39289, 0.921815
39290, 0.923179
39291, 0.639476
39292, 0.917623
39293, 0.931508
39294, 0.905351
39295, 0.911418
39296, 0.844232
39297, 0.931916
39298, 0.918207
39299, 0.903758
39300, 0.904599
39301, 0.930249
39302, 0.909908
39303, 0.893806
39304, 0.889010
39305, 0.927846
39306, 0.919790
39307, 0.923495
39308, 0.931625
39309, 0.934038
39310, 0.910210
39311, 0.931973
39312, 0.928025
39313, 0.864089
39314, 0.908172
39315, 0.930590
39316, 0.923504
39317, 0.924616
39318, 0.823412
39319, 0.825254
39320, 0.864263
39321, 0.934149
39322, 0.872778
39323, 0.897293
39324, 0.930317
39325, 0.927383
39326, 0.881360
39327, 0.849387
39328, 0.820803
39329, 0.852747
39330, 0.891521
39331, 0.905868
39332, 0.905470
39333, 0.931190
39334, 0.918013
39335, 0.932279
39336, 0.933762
39337, 0.924198
39338, 0.916559
39339, 0.917866
39340, 0.933298
39341, 0.897436
39342, 0.903966
39343, 0.891194
39344, 0.915918
39345, 0.917309
39346, 0.931554
39347, 0.926219
39348, 0.930001
39349, 0.809005
39350, 0.851945
39351, 0.926786
39352, 0.904713
39353, 0.733568
39354, 0.934689
39355, 0.887950
39356, 0.861947
39357, 0.917521
39358, 0.743697
39359, 0.911671
39360, 0.930913
39361, 0.928895
39362, 0.931954
39363, 0.924094
39364, 0.929076
39365, 0.886960
39366, 0.920973
39367, 0.931266
39368, 0.913678
39369, 0.930052
39370, 0.920457
39371, 0.914986
39372, 0.931569
39373, 0.927923
39374, 0.911906
39375, 0.892702
39376, 0.875625
39377, 0.811226
39378, 0.890951
39379, 0.909670
39380, 0.931790
39381, 0.911597
39382, 0.903359
39383, 0.926363
39384, 0.899858
39385, 0.575130
39386, 0.842808
39387, 0.929369
39388, 0.914991
39389, 0.908397
39390, 0.861047
39391, 0.618505
39392, 0.931067
39393, 0.887784
39394, 0.877086
39395, 0.916426
39396, 0.932556
39397, 0.930238
39398, 0.893175
39399, 0.932954
39400, 0.901821
39401, 0.929178
39402, 0.900066
39403, 0.927804
39404, 0.909260
39405, 0.931893
39406, 0.897382
39407, 0.908380
39408, 0.929745
39409, 0.931018
39410, 0.929338
39411, 0.933216
39412, 0.741226
39413, 0.930666
39414, 0.792704
39415, 0.924579
39416, 0.862804
39417, 0.837074
39418, 0.916193
39419, 0.758560
39420, 0.911976
39421, 0.929783
39422, 0.918008
39423, 0.853813
39424, 0.916230
39425, 0.924555
39426, 0.770564
39427, 0.918471
39428, 0.933182
39429, 0.920984
39430, 0.934008
39431, 0.847363
39432, 0.896586
39433, 0.839003
39434, 0.912830
39435, 0.917580
39436, 0.917228
39437, 0.922886
39438, 0.887393
39439, 0.912506
39440, 0.858162
39441, 0.914366
39442, 0.919885
39443, 0.923195
39444, 0.921599
39445, 0.932627
39446, 0.860327
39447, 0.595506
39448, 0.914550
39449, 0.908342
39450, 0.670370
39451, 0.510970
39452, 0.928060
39453, 0.924551
39454, 0.928627
39455, 0.905615
39456, 0.931586
39457, 0.929806
39458, 0.901423
39459, 0.863880
39460, 0.931393
39461, 0.926653
39462, 0.924709
39463, 0.913048
39464, 0.907810
39465, 0.848423
39466, 0.837095
39467, 0.897501
39468, 0.881245
39469, 0.897308
39470, 0.915259
39471, 0.907796
39472, 0.918333
39473, 0.933436
39474, 0.931553
39475, 0.916109
39476, 0.923786
39477, 0.834113
39478, 0.858480
39479, 0.926827
39480, 0.927782
39481, 0.756107
39482, 0.847155
39483, 0.918518
39484, 0.905626
39485, 0.931486
39486, 0.904320
39487, 0.932512
39488, 0.917531
39489, 0.918340
39490, 0.933472
39491, 0.783154
39492, 0.919919
39493, 0.729194
39494, 0.932337
39495, 0.888424
39496, 0.930013
39497, 0.930328
39498, 0.818214
39499, 0.923474
39500, 0.696065
39501, 0.927261
39502, 0.905789
39503, 0.908185
39504, 0.932700
39505, 0.928569
39506, 0.929775
39507, 0.926961
39508, 0.929884
39509, 0.917853
39510, 0.915472
39511, 0.913713
39512, 0.920531
39513, 0.915079
39514, 0.867108
39515, 0.817648
39516, 0.906508
39517, 0.916870
39518, 0.922964
39519, 0.913925
39520, 0.690108
39521, 0.705669
39522, 0.902758
39523, 0.931512
39524, 0.908557
39525, 0.920155
39526, 0.889089
39527, 0.871157
39528, 0.900449
39529, 0.575604
39530, 0.931780
39531, 0.884097
39532, 0.897391
39533, 0.918596
39534, 0.929297
39535, 0.930315
39536, 0.926094
39537, 0.923914
39538, 0.919784
39539, 0.900800
39540, 0.920309
39541, 0.914761
39542, 0.885918
39543, 0.929842
39544, 0.902224
39545, 0.925511
39546, 0.928750
39547, 0.903677
39548, 0.911104
39549, 0.934120
39550, 0.927074
39551, 0.922267
39552, 0.926123
39553, 0.929026
39554, 0.918992
39555, 0.913242
39556, 0.931907
39557, 0.860278
39558, 0.849527
39559, 0.769161
39560, 0.914395
39561, 0.882093
39562, 0.924815
39563, 0.928922
39564, 0.918368
39565, 0.921781
39566, 0.911565
39567, 0.829653
39568, 0.895382
39569, 0.912892
39570, 0.930402
39571, 0.891723
39572, 0.896921
39573, 0.932268
39574, 0.925020
39575, 0.901017
39576, 0.929478
39577, 0.929332
39578, 0.932325
39579, 0.909979
39580, 0.900722
39581, 0.928213
39582, 0.838637
39583, 0.922810
39584, 0.917804
39585, 0.913486
39586, 0.915131
39587, 0.760745
39588, 0.930562
39589, 0.919878
39590, 0.798282
39591, 0.903536
39592, 0.934647
39593, 0.926701
39594, 0.897664
39595, 0.928329
39596, 0.920455
39597, 0.924880
39598, 0.920775
39599, 0.921150
39600, 0.932090
39601, 0.923625
39602, 0.666659
39603, 0.926308
39604, 0.929863
39605, 0.929762
39606, 0.917430
39607, 0.925628
39608, 0.922969
39609, 0.931475
39610, 0.916520
39611, 0.932324
39612, 0.910550
39613, 0.899770
39614, 0.868878
39615, 0.925614
39616, 0.928170
39617, 0.928793
39618, 0.921530
39619, 0.920922
39620, 0.918607
39621, 0.901385
39622, 0.744715
39623, 0.926573
39624, 0.920587
39625, 0.931398
39626, 0.902219
39627, 0.910789
39628, 0.919527
39629, 0.674685
39630, 0.923553
39631, 0.929249
39632, 0.932304
39633, 0.918269
39634, 0.917633
39635, 0.861965
39636, 0.916858
39637, 0.933703
39638, 0.906346
39639, 0.934050
39640, 0.928177
39641, 0.908452
39642, 0.903463
39643, 0.931429
39644, 0.933274
39645, 0.933112
39646, 0.923128
39647, 0.853351
39648, 0.909546
39649, 0.928085
39650, 0.872011
39651, 0.926217
39652, 0.900472
39653, 0.928774
39654, 0.880036
39655, 0.814008
39656, 0.919592
39657, 0.892584
39658, 0.601101
39659, 0.919912
39660, 0.930328
39661, 0.926466
39662, 0.837330
39663, 0.929544
39664, 0.927888
39665, 0.865660
39666, 0.905203
39667, 0.904242
39668, 0.895276
39669, 0.918174
39670, 0.902146
39671, 0.913454
39672, 0.906674
39673, 0.912478
39674, 0.880035
39675, 0.919329
39676, 0.919365
39677, 0.794429
39678, 0.924577
39679, 0.859905
39680, 0.922957
39681, 0.885112
39682, 0.828642
39683, 0.911527
39684, 0.914724
39685, 0.928094
39686, 0.896111
39687, 0.928288
39688, 0.862521
39689, 0.660193
39690, 0.904549
39691, 0.832790
39692, 0.789585
39693, 0.927892
39694, 0.732806
39695, 0.923039
39696, 0.932442
39697, 0.925824
39698, 0.933620
39699, 0.933694
39700, 0.933896
39701, 0.916579
39702, 0.809617
39703, 0.895405
39704, 0.928234
39705, 0.889634
39706, 0.917645
39707, 0.931284
39708, 0.923086
39709, 0.924192
39710, 0.915783
39711, 0.895675
39712, 0.906052
39713, 0.925815
39714, 0.924062
39715, 0.917112
39716, 0.875495
39717, 0.927801
39718, 0.916246
39719, 0.930183
39720, 0.899857
39721, 0.933462
39722, 0.928263
39723, 0.899815
39724, 0.932660
39725, 0.913973
39726, 0.932432
39727, 0.929040
39728, 0.895454
39729, 0.909521
39730, 0.924323
39731, 0.918031
39732, 0.920905
39733, 0.927658
39734, 0.920368
39735, 0.862526
39736, 0.931020
39737, 0.932394
39738, 0.795106
39739, 0.931647
39740, 0.816461
39741, 0.729989
39742, 0.884297
39743, 0.518374
39744, 0.864703
39745, 0.933433
39746, 0.933290
39747, 0.838737
39748, 0.925958
39749, 0.853171
39750, 0.927925
39751, 0.926014
39752, 0.906341
39753, 0.904437
39754, 0.928440
39755, 0.860591
39756, 0.910713
39757, 0.930775
39758, 0.920477
39759, 0.869199
39760, 0.896590
39761, 0.933551
39762, 0.910191
39763, 0.916739
39764, 0.912112
39765, 0.932691
39766, 0.895798
39767, 0.912814
39768, 0.861514
39769, 0.926712
39770, 0.929695
39771, 0.927256
39772, 0.902899
39773, 0.928639
39774, 0.918484
39775, 0.916825
39776, 0.914047
39777, 0.930103
39778, 0.912265
39779, 0.908319
39780, 0.903504
39781, 0.908414
39782, 0.778204
39783, 0.932910
39784, 0.926015
39785, 0.909669
39786, 0.918245
39787, 0.929913
39788, 0.929840
39789, 0.924358
39790, 0.932362
39791, 0.925041
39792, 0.917356
39793, 0.884029
39794, 0.917314
39795, 0.832648
39796, 0.909891
39797, 0.922174
39798, 0.931324
39799, 0.899677
39800, 0.917265
39801, 0.906066
39802, 0.909238
39803, 0.930249
39804, 0.560316
39805, 0.578515
39806, 0.920220
39807, 0.930804
39808, 0.885185
39809, 0.874713
39810, 0.933474
39811, 0.930745
39812, 0.904193
39813, 0.639170
39814, 0.925939
39815, 0.933109
39816, 0.928683
39817, 0.910015
39818, 0.921211
39819, 0.802689
39820, 0.908459
39821, 0.891444
39822, 0.929207
39823, 0.257550
39824, 0.917083
39825, 0.902496
39826, 0.932909
39827, 0.768999
39828, 0.898619
39829, 0.929021
39830, 0.930917
39831, 0.927112
39832, 0.911082
39833, 0.467648
39834, 0.905036
39835, 0.892341
39836, 0.854382
39837, 0.893686
39838, 0.933707
39839, 0.912816
39840, 0.890365
39841, 0.921387
39842, 0.930297
39843, 0.931315
39844, 0.915723
39845, 0.780425
39846, 0.932817
39847, 0.929765
39848, 0.922972
39849, 0.911593
39850, 0.909210
39851, 0.787081
39852, 0.931813
39853, 0.912185
39854, 0.881325
39855, 0.910952
39856, 0.933468
39857, 0.926470
39858, 0.930596
39859, 0.933608
39860, 0.932874
39861, 0.887341
39862, 0.931105
39863, 0.925929
39864, 0.919397
39865, 0.916864
39866, 0.924238
39867, 0.922822
39868, 0.932412
39869, 0.908798
39870, 0.903129
39871, 0.927610
39872, 0.897851
39873, 0.925809
39874, 0.930902
39875, 0.925559
39876, 0.928147
39877, 0.928855
39878, 0.881374
39879, 0.815420
39880, 0.931834
39881, 0.883260
39882, 0.882741
39883, 0.851108
39884, 0.905213
39885, 0.926622
39886, 0.514961
39887, 0.749933
39888, 0.911482
39889, 0.929082
39890, 0.931735
39891, 0.898125
39892, 0.921902
39893, 0.905689
39894, 0.931048
39895, 0.918931
39896, 0.901433
39897, 0.930988
39898, 0.933219
39899, 0.925463
39900, 0.930479
39901, 0.927128
39902, 0.915157
39903, 0.911796
39904, 0.933987
39905, 0.930255
39906, 0.930433
39907, 0.930647
39908, 0.926855
39909, 0.903488
39910, 0.918705
39911, 0.930589
39912, 0.711686
39913, 0.924349
39914, 0.933986
39915, 0.934276
39916, 0.890725
39917, 0.919616
39918, 0.824480
39919, 0.910152
39920, 0.505519
39921, 0.718294
39922, 0.920093
39923, 0.800322
39924, 0.931441
39925, 0.927754
39926, 0.922984
39927, 0.928298
39928, 0.929675
39929, 0.902363
39930, 0.932143
39931, 0.894254
39932, 0.915042
39933, 0.905632
39934, 0.915091
39935, 0.584614
39936, 0.929012
39937, 0.771089
39938, 0.891539
39939, 0.927276
39940, 0.932149
39941, 0.892562
39942, 0.931144
39943, 0.926220
39944, 0.907525
39945, 0.888440
39946, 0.920411
39947, 0.929168
39948, 0.927809
39949, 0.911632
39950, 0.923440
39951, 0.925275
39952, 0.783383
39953, 0.904408
39954, 0.899726
39955, 0.914288
39956, 0.930811
39957, 0.930695
39958, 0.926743
39959, 0.926582
39960, 0.924049
39961, 0.790185
39962, 0.927166
39963, 0.929704
39964, 0.899068
39965, 0.909872
39966, 0.800937
39967, 0.890568
39968, 0.919200
39969, 0.906407
39970, 0.923875
39971, 0.865632
39972, 0.921667
39973, 0.931507
39974, 0.926122
39975, 0.886144
39976, 0.585554
39977, 0.931202
39978, 0.929106
39979, 0.931885
39980, 0.656970
39981, 0.840626
39982, 0.902974
39983, 0.749140
39984, 0.922269
39985, 0.931512
39986, 0.930533
39987, 0.752774
39988, 0.912347
39989, 0.903905
39990, 0.930409
39991, 0.918661
39992, 0.931517
39993, 0.895173
39994, 0.929197
39995, 0.899779
39996, 0.855596
39997, 0.927227
39998, 0.861382
39999, 0.932648
40000, 0.931886
40001, 0.921255
40002, 0.931794
40003, 0.875696
40004, 0.912580
40005, 0.927587
40006, 0.622379
40007, 0.927456
40008, 0.910558
40009, 0.926737
40010, 0.932490
40011, 0.931160
40012, 0.930396
40013, 0.892532
40014, 0.931742
40015, 0.933604
40016, 0.883827
40017, 0.902556
40018, 0.902153
40019, 0.536983
40020, 0.934019
40021, 0.916198
40022, 0.924269
40023, 0.931044
40024, 0.877576
40025, 0.893439
40026, 0.925142
40027, 0.927765
40028, 0.876784
40029, 0.914105
40030, 0.909001
40031, 0.718895
40032, 0.914443
40033, 0.930913
40034, 0.920315
40035, 0.901137
40036, 0.907931
40037, 0.920261
40038, 0.827548
40039, 0.902644
40040, 0.912402
40041, 0.934265
40042, 0.933190
40043, 0.891385
40044, 0.918797
40045, 0.923443
40046, 0.925761
40047, 0.883228
40048, 0.920563
40049, 0.895158
40050, 0.767461
40051, 0.825930
40052, 0.899087
40053, 0.680147
40054, 0.896932
40055, 0.933988
40056, 0.924369
40057, 0.908131
40058, 0.489741
40059, 0.927806
40060, 0.907691
40061, 0.896641
40062, 0.926786
40063, 0.901382
40064, 0.599215
40065, 0.825984
40066, 0.931032
40067, 0.929753
40068, 0.933049
40069, 0.902312
40070, 0.919172
40071, 0.913863
40072, 0.923859
40073, 0.920518
40074, 0.875669
40075, 0.922403
40076, 0.897586
40077, 0.906961
40078, 0.930422
40079, 0.634070
40080, 0.933097
40081, 0.925729
40082, 0.914692
40083, 0.920056
40084, 0.915118
40085, 0.904514
40086, 0.927732
40087, 0.886158
40088, 0.915323
40089, 0.927077
40090, 0.928737
40091, 0.930573
40092, 0.912576
40093, 0.853612
40094, 0.906808
40095, 0.913988
40096, 0.902559
40097, 0.934725
40098, 0.931999
40099, 0.918222
40100, 0.923708
40101, 0.930789
40102, 0.920991
40103, 0.932415
40104, 0.920006
40105, 0.891793
40106, 0.919361
40107, 0.927492
40108, 0.589269
40109, 0.930204
40110, 0.900920
40111, 0.906267
40112, 0.822283
40113, 0.919694
40114, 0.914933
40115, 0.871371
40116, 0.913697
40117, 0.932641
40118, 0.914546
40119, 0.930804
40120, 0.921339
40121, 0.924346
40122, 0.893835
40123, 0.921830
40124, 0.933117
40125, 0.908770
40126, 0.921680
40127, 0.924259
40128, 0.913935
40129, 0.909305
40130, 0.928391
40131, 0.933368
40132, 0.877348
40133, 0.933345
40134, 0.921465
40135, 0.916108
40136, 0.911964
40137, 0.769350
40138, 0.923997
40139, 0.893970
40140, 0.923240
40141, 0.933794
40142, 0.927400
40143, 0.508988
40144, 0.824042
40145, 0.896048
40146, 0.883026
40147, 0.917866
40148, 0.934100
40149, 0.905379
40150, 0.924992
40151, 0.847322
40152, 0.911220
40153, 0.693949
40154, 0.873194
40155, 0.902340
40156, 0.925078
40157, 0.913181
40158, 0.926993
40159, 0.887606
40160, 0.875185
40161, 0.896843
40162, 0.934005
40163, 0.804565
40164, 0.931716
40165, 0.931148
40166, 0.813919
40167, 0.930045
40168, 0.903280
40169, 0.919612
40170, 0.910393
40171, 0.931166
40172, 0.928047
40173, 0.919188
40174, 0.762714
40175, 0.931561
40176, 0.932013
40177, 0.900079
40178, 0.904371
40179, 0.912909
40180, 0.923357
40181, 0.924956
40182, 0.926790
40183, 0.685147
40184, 0.907495
40185, 0.899672
40186, 0.929472
40187, 0.900935
40188, 0.908872
40189, 0.929247
40190, 0.933703
40191, 0.932245
40192, 0.926348
40193, 0.925779
40194, 0.934292
40195, 0.887229
40196, 0.427775
40197, 0.931926
40198, 0.932475
40199, 0.927541
40200, 0.907415
40201, 0.923479
40202, 0.885222
40203, 0.930737
40204, 0.927731
40205, 0.935332
40206, 0.916293
40207, 0.933504
40208, 0.931369
40209, 0.842834
40210, 0.924455
40211, 0.891779
40212, 0.918453
40213, 0.931181
40214, 0.905709
40215, 0.920343
40216, 0.919423
40217, 0.902770
40218, 0.929447
40219, 0.845083
40220, 0.918864
40221, 0.894246
40222, 0.918894
40223, 0.911364
40224, 0.890587
40225, 0.920430
40226, 0.931762
40227, 0.880933
40228, 0.921475
40229, 0.908458
40230, 0.895864
40231, 0.932516
40232, 0.912992
40233, 0.815467
40234, 0.903345
40235, 0.838402
40236, 0.929485
40237, 0.925327
40238, 0.930615
40239, 0.930211
40240, 0.917306
40241, 0.924797
40242, 0.912099
40243, 0.931483
40244, 0.894150
40245, 0.919896
40246, 0.924647
40247, 0.929166
40248, 0.900301
40249, 0.911650
40250, 0.928855
40251, 0.917504
40252, 0.712058
40253, 0.728030
40254, 0.931388
40255, 0.921901
40256, 0.867999
40257, 0.909712
40258, 0.926568
40259, 0.924406
40260, 0.872313
40261, 0.925017
40262, 0.916851
40263, 0.840363
40264, 0.931430
40265, 0.930218
40266, 0.929750
40267, 0.310523
40268, 0.922055
40269, 0.875838
40270, 0.910703
40271, 0.930972
40272, 0.759383
40273, 0.925859
40274, 0.926762
40275, 0.926414
40276, 0.912486
40277, 0.888606
40278, 0.918562
40279, 0.914935
40280, 0.926059
40281, 0.912890
40282, 0.930586
40283, 0.910255
40284, 0.912483
40285, 0.931191
40286, 0.916498
40287, 0.923832
40288, 0.931100
40289, 0.897292
40290, 0.911440
40291, 0.664741
40292, 0.926131
40293, 0.908637
40294, 0.927758
40295, 0.930518
40296, 0.884669
40297, 0.900297
40298, 0.933020
40299, 0.860569
40300, 0.916408
40301, 0.917588
40302, 0.931118
40303, 0.927057
40304, 0.913512
40305, 0.931099
40306, 0.904168
40307, 0.923467
40308, 0.892733
40309, 0.933058
40310, 0.931390
40311, 0.930311
40312, 0.925691
40313, 0.934215
40314, 0.927197
40315, 0.902261
40316, 0.906373
40317, 0.749963
40318, 0.889068
40319, 0.637157
40320, 0.897666
40321, 0.927910
40322, 0.933234
40323, 0.723711
40324, 0.929935
40325, 0.857837
40326, 0.916347
40327, 0.931727
40328, 0.907965
40329, 0.922988
40330, 0.915740
40331, 0.929372
40332, 0.925028
40333, 0.910462
40334, 0.930339
40335, 0.904853
40336, 0.932780
40337, 0.904025
40338, 0.678160
40339, 0.933071
40340, 0.919871
40341, 0.931427
40342, 0.917592
40343, 0.930147
40344, 0.929984
40345, 0.900966
40346, 0.932454
40347, 0.888941
40348, 0.892104
40349, 0.925501
40350, 0.858823
40351, 0.906020
40352, 0.892994
40353, 0.885912
40354, 0.876722
40355, 0.932628
40356, 0.929354
40357, 0.900038
40358, 0.916681
40359, 0.914366
40360, 0.930229
40361, 0.933077
40362, 0.928304
40363, 0.926560
40364, 0.735733
40365, 0.934032
40366, 0.905193
40367, 0.919092
40368, 0.870405
40369, 0.894892
40370, 0.914238
40371, 0.875812
40372, 0.932159
40373, 0.928769
40374, 0.934495
40375, 0.934094
40376, 0.923375
40377, 0.924384
40378, 0.928345
40379, 0.915948
40380, 0.923831
40381, 0.908992
40382, 0.930451
40383, 0.910974
40384, 0.850875
40385, 0.897539
40386, 0.908019
40387, 0.931692
40388, 0.912615
40389, 0.927763
40390, 0.931323
40391, 0.766878
40392, 0.892562
40393, 0.915828
40394, 0.922016
40395, 0.929251
40396, 0.834563
40397, 0.932385
40398, 0.922837
40399, 0.831312
40400, 0.920016
40401, 0.798358
40402, 0.909994
40403, 0.923734
40404, 0.871861
40405, 0.909862
40406, 0.597397
40407, 0.879465
40408, 0.914566
40409, 0.905113
40410, 0.929092
40411, 0.908928
40412, 0.924121
40413, 0.931888
40414, 0.905430
40415, 0.910099
40416, 0.928952
40417, 0.928297
40418, 0.927998
40419, 0.925125
40420, 0.922691
40421, 0.921989
40422, 0.922985
40423, 0.742145
40424, 0.896146
40425, 0.920764
40426, 0.920650
40427, 0.925583
40428, 0.929439
40429, 0.929823
40430, 0.922119
40431, 0.892652
40432, 0.906721
40433, 0.791579
40434, 0.890727
40435, 0.895839
40436, 0.913854
40437, 0.915229
40438, 0.929335
40439, 0.914349
40440, 0.820182
40441, 0.908359
40442, 0.918976
40443, 0.604244
40444, 0.684348
40445, 0.918912
40446, 0.713540
40447, 0.932783
40448, 0.906381
40449, 0.900284
40450, 0.547686
40451, 0.915709
40452, 0.925560
40453, 0.934042
40454, 0.910178
40455, 0.929931
40456, 0.812232
40457, 0.904762
40458, 0.894183
40459, 0.908991
40460, 0.918910
40461, 0.930658
40462, 0.931302
40463, 0.931790
40464, 0.916563
40465, 0.777061
40466, 0.916714
40467, 0.511524
40468, 0.901844
40469, 0.929422
40470, 0.911128
40471, 0.923161
40472, 0.538605
40473, 0.815447
40474, 0.914794
40475, 0.933755
40476, 0.931107
40477, 0.934510
40478, 0.931988
40479, 0.930943
40480, 0.863804
40481, 0.921825
40482, 0.894772
40483, 0.678456
40484, 0.927219
40485, 0.905257
40486, 0.925224
40487, 0.905613
40488, 0.930871
40489, 0.931870
40490, 0.880275
40491, 0.290132
40492, 0.932384
40493, 0.825474
40494, 0.900973
40495, 0.911270
40496, 0.929204
40497, 0.924655
40498, 0.924620
40499, 0.932688
40500, 0.931881
40501, 0.900249
40502, 0.920857
40503, 0.921146
40504, 0.910075
40505, 0.903644
40506, 0.931148
40507, 0.926907
40508, 0.793912
40509, 0.931770
40510, 0.762652
40511, 0.908481
40512, 0.868194
40513, 0.914418
40514, 0.827134
40515, 0.853982
40516, 0.911769
40517, 0.923312
40518, 0.925514
40519, 0.901005
40520, 0.911997
40521, 0.914149
40522, 0.932311
40523, 0.808495
40524, 0.901805
40525, 0.905437
40526, 0.910951
40527, 0.930500
40528, 0.931331
40529, 0.928201
40530, 0.784861
40531, 0.914787
40532, 0.885546
40533, 0.869431
40534, 0.931873
40535, 0.896711
40536, 0.907594
40537, 0.920423
40538, 0.859887
40539, 0.867370
40540, 0.932231
40541, 0.603245
40542, 0.922378
40543, 0.910911
40544, 0.903821
40545, 0.933329
40546, 0.909460
40547, 0.930021
40548, 0.932830
40549, 0.932761
40550, 0.871739
40551, 0.883834
40552, 0.921074
40553, 0.929308
40554, 0.861493
40555, 0.906640
40556, 0.929894
40557, 0.932065
40558, 0.596618
40559, 0.920306
40560, 0.870560
40561, 0.909434
40562, 0.913441
40563, 0.924864
40564, 0.923437
40565, 0.917403
40566, 0.918898
40567, 0.923317
40568, 0.905979
40569, 0.909389
40570, 0.912875
40571, 0.910546
40572, 0.922121
40573, 0.909249
40574, 0.933650
40575, 0.914730
40576, 0.922263
40577, 0.899760
40578, 0.726539
40579, 0.932326
40580, 0.933552
40581, 0.867054
40582, 0.927309
40583, 0.874939
40584, 0.908653
40585, 0.914268
40586, 0.820275
40587, 0.921911
40588, 0.930415
40589, 0.904178
40590, 0.814563
40591, 0.928827
40592, 0.923169
40593, 0.572713
40594, 0.811094
40595, 0.926967
40596, 0.914288
40597, 0.881039
40598, 0.927041
40599, 0.880557
40600, 0.930785
40601, 0.915876
40602, 0.881130
40603, 0.931968
40604, 0.911243
40605, 0.900065
40606, 0.867869
40607, 0.849658
40608, 0.792848
40609, 0.844643
40610, 0.929607
40611, 0.922020
40612, 0.905010
40613, 0.900328
40614, 0.927048
40615, 0.924290
40616, 0.910003
40617, 0.846340
40618, 0.909528
40619, 0.928925
40620, 0.933879
40621, 0.933420
40622, 0.933129
40623, 0.933817
40624, 0.925752
40625, 0.922469
40626, 0.919609
40627, 0.894336
40628, 0.892297
40629, 0.911519
40630, 0.919155
40631, 0.920908
40632, 0.924933
40633, 0.924268
40634, 0.927234
40635, 0.896545
40636, 0.924340
40637, 0.934247
40638, 0.913014
40639, 0.884310
40640, 0.920597
40641, 0.919849
40642, 0.848334
40643, 0.911401
40644, 0.913938
40645, 0.912424
40646, 0.917664
40647, 0.925009
40648, 0.908056
40649, 0.515017
40650, 0.889094
40651, 0.897669
40652, 0.922337
40653, 0.934062
40654, 0.903442
40655, 0.925003
40656, 0.930517
40657, 0.932306
40658, 0.916038
40659, 0.927078
40660, 0.914485
40661, 0.930811
40662, 0.922686
40663, 0.920363
40664, 0.917952
40665, 0.932008
40666, 0.929025
40667, 0.640234
40668, 0.748848
40669, 0.929125
40670, 0.921207
40671, 0.909810
40672, 0.927939
40673, 0.933902
40674, 0.932099
40675, 0.932928
40676, 0.902127
40677, 0.920468
40678, 0.842435
40679, 0.924429
40680, 0.924073
40681, 0.931512
40682, 0.928817
40683, 0.912458
40684, 0.900134
40685, 0.923345
40686, 0.895468
40687, 0.928707
40688, 0.741919
40689, 0.921531
40690, 0.849001
40691, 0.932329
40692, 0.930090
40693, 0.927554
40694, 0.862033
40695, 0.932060
40696, 0.923448
40697, 0.923524
40698, 0.928204
40699, 0.925240
40700, 0.927499
40701, 0.928273
40702, 0.930784
40703, 0.895752
40704, 0.883134
40705, 0.866344
40706, 0.925546
40707, 0.926297
40708, 0.933652
40709, 0.916552
40710, 0.900159
40711, 0.923641
40712, 0.931090
40713, 0.931863
40714, 0.931270
40715, 0.909841
40716, 0.927217
40717, 0.901127
40718, 0.848086
40719, 0.892584
40720, 0.931572
40721, 0.927724
40722, 0.920213
40723, 0.928207
40724, 0.926141
40725, 0.750409
40726, 0.849315
40727, 0.920792
40728, 0.923700
40729, 0.934249
40730, 0.925313
40731, 0.933080
40732, 0.932662
40733, 0.897899
40734, 0.927406
40735, 0.929881
40736, 0.923525
40737, 0.899586
40738, 0.656704
40739, 0.820649
40740, 0.914727
40741, 0.925963
40742, 0.926640
40743, 0.932100
40744, 0.930536
40745, 0.929926
40746, 0.924066
40747, 0.926046
40748, 0.927258
40749, 0.934555
40750, 0.903553
40751, 0.791764
40752, 0.927715
40753, 0.745542
40754, 0.921377
40755, 0.909718
40756, 0.896273
40757, 0.860089
40758, 0.684690
40759, 0.908498
40760, 0.933151
40761, 0.929494
40762, 0.915713
40763, 0.933574
40764, 0.843362
40765, 0.890643
40766, 0.895933
40767, 0.855366
40768, 0.930234
40769, 0.927537
40770, 0.929583
40771, 0.933503
40772, 0.904137
40773, 0.924462
40774, 0.930423
40775, 0.931921
40776, 0.921302
40777, 0.922465
40778, 0.872313
40779, 0.709678
40780, 0.932513
40781, 0.898406
40782, 0.782510
40783, 0.908395
40784, 0.914165
40785, 0.913406
40786, 0.900971
40787, 0.908038
40788, 0.924221
40789, 0.903470
40790, 0.920476
40791, 0.655556
40792, 0.927612
